reaction_delete	alpha_mean	alpha_mag	growth_rate
4PEPTtex	1.3547332566390171	1074.8171688777895	0.9823718127269785
5DGLCNR	0.8456558386720865	677.3825766952586	0.9823718127269785
5DGLCNt2rpp	0.33279122544453593	278.23078592680986	0.9823718127269785
5DGLCNtex	1.1858210061676677	933.9233349904327	0.9823718127269785
5DOAN	1.3698788596902562	1073.5483568022532	9.994896230181376e-17
5MTRtex	0.40364053997063915	319.29339822522894	0.9823718127269779
5MTRtpp	1.0252706082350667	820.0435700239289	0.9823718127269779
A5PISO	1.636009200968339	1295.3132742020764	0.0
AACPS1	0.803146638847434	639.2370456585579	0.9823718127269714
AACPS2	0.3544072779521108	277.15550163614364	0.9823718127269714
AACPS3	0.7515004709281986	597.3650697936346	0.9817222111101096
AACPS4	1.5676816673706184	1236.5251485816786	0.9816062539943455
AACPS5	0.7593145455001176	602.6593031328372	0.9823718127269775
AACPS6	0.45089362665346544	383.0297524879413	0.9823718127269775
AACPS7	0.32750521031476104	284.7295273757444	0.9819756015133035
AACPS8	0.16502461452245404	152.11160438196237	0.9823718127269775
AACPS9	0.668032125560294	555.2249665266509	0.9823718127269775
AACTOOR	0.21806448633081654	188.4004251063771	0.9823718127269775
AADDGT	0.44066144890427394	353.6402659266251	0.9823718127269775
AAMYL	0.28522834775480527	231.43485681432148	0.9823718127269775
AAMYLpp	0.6075075288335239	501.6976494915767	0.9823718127269775
AB6PGH	0.8607247802569105	691.3608164611026	0.9823718127269775
ABTA	0.6634533637068077	529.3748399900413	0.9823718127269775
ABUTD	0.5186524639513095	421.62135759753716	0.9823718127269775
ABUTt2pp	0.9510441203944113	752.0679808985591	0.9823718127269775
ABUTtex	0.9695750478246495	760.6079129990463	0.9823718127269775
ACACCT	0.3824299950382618	317.0420068813311	0.9823718127269775
ACACT1r	0.7943596344721898	637.3987735736187	0.9720365831108315
ACACT2r	1.4855192950477103	1170.5347370821075	0.9720365831108315
ACACT3r	-0.035930397118926455	22.144817996597535	0.9720365831108315
ACACT4r	0.29875818790837805	239.18248470541442	0.9759564918307462
ACACT5r	0.8620044876023611	680.6477890422763	0.9776728488265783
ACACT6r	0.8990977915103476	713.338351348574	0.9787103646746789
ACACT7r	1.273460591777373	1019.8456098709117	0.9809576641130417
ACACT8r	0.7666158571233677	615.7184573596397	0.9823718127269775
ACACt2pp	0.7632637691375753	603.2646095053731	0.9823718127269775
ACACtex	0.842275305566222	682.167588603608	0.9823718127269775
ACALD	0.8550586552170681	680.0706629885669	0.9823718127269775
ACALDtex	0.2794542365807865	226.96749671537214	0.9823718127269775
ACALDtpp	1.043753816572149	823.6336309357151	0.9823718127269775
ACANTHAT	0.5056134261373258	419.2072489860402	0.9823718127269775
ACBIPGT	0.7344937463740477	595.6379518006983	0.9823718127269775
ACCOAC	0.43452480539972665	343.98101418270056	-3.905319001462743e-18
ACCOAL	1.1090800533487768	884.3196116890557	0.9823718127269758
ACGAL1PPpp	0.7020862551415578	559.1014841346484	0.9823718127269758
ACGAL1Ptex	0.7806572393712077	621.1414894948925	0.9823718127269758
ACGALtex	0.19231680856116087	207.4549904761594	0.9823718127269758
ACGAM1PPpp	0.20006031624157475	152.9763506395752	0.9823718127269758
ACGAM1Ptex	0.9975892603485026	786.3249081734341	0.9823718127269758
ACGAMK	0.19133210098725406	174.63959816189436	0.9823718127269758
ACGAMT	0.4439248616235707	358.18578542791295	0.9823718127269758
ACGAptspp	0.45757225673483565	375.40937719571195	0.9823718127269758
ACGAtex	0.9765947457923346	794.0369909142506	0.9823718127269758
ACGK	0.4071952578809893	322.78948031590767	-4.994731693934106e-17
ACGS	0.23604358003123646	185.51740578149892	-4.994731693934106e-17
ACHBS	1.1490723164543015	904.6314241867539	-7.848864090467882e-17
ACKr	0.5658422423906063	456.25314998164	0.9823718127269845
ACLS	1.212731804586156	952.4536315154073	0.0
ACM6PH	0.5181927931410311	411.3332184505617	0.9823718127269946
ACMAMUT	0.5440079523551106	433.8120158015544	0.9823718127269946
ACMANAptspp	0.3753191907316322	299.4242102406932	0.9823718127269946
ACMANAtex	0.8740144242621971	708.0053828890242	0.9823718127269946
ACMUMptspp	1.0278521715064775	811.8476153839994	0.9823718127269946
ACMUMtex	0.8681416965076382	689.5058426974026	0.9823718127269946
ACNAMt2pp	0.8770163615157845	721.3908292144873	0.9823718127269946
ACNAMtex	0.9810743351073019	790.4846441761218	0.9823718127269946
ACNML	1.3654198203724093	1115.5610536378508	0.9823718127269946
ACOAD1f	0.7243355332371628	572.5454929294242	0.9720365831108485
ACOAD2f	1.0744714273254943	877.8904087118764	0.9720365831108487
ACOAD3f	0.47668292776631715	382.00387520211103	0.9720365831108487
ACOAD4f	0.8444187445724479	671.400801516577	0.9759564918307646
ACOAD5f	0.6502003211238685	518.5189751435523	0.9776728488265967
ACOAD6f	0.4336291462193608	343.2772272162503	0.9803099307688088
ACOAD7f	0.3606416627269087	287.74205565230596	0.9817222111101334
ACOAD8f	1.2680691440098413	1005.7994864425614	0.9823718127269762
ACOATA	1.1299107360417755	891.3226583671319	0.9823718127269762
ACODA	1.1480977683536049	930.0469828837903	1.5861297336141709e-16
ACOLIPAabctex	0.8119137791213259	645.0777609050609	0.9823718127269758
ACONIs	0.16814711488140913	137.64629209141683	0.9823718127269758
ACONMT	0.8512856194281784	678.2287847304053	0.9823718127269758
ACONTa	0.29098631148066906	231.78342973002088	-1.7446370863263164e-15
ACONTb	0.018775360239987424	22.559751013789537	-1.7446370863263164e-15
ACOTA	1.4867791752949737	1168.2822844550055	3.3027856756401234e-16
ACPPAT120	0.7830819268710167	622.2934449941058	0.9823718127269766
ACPPAT140	0.44103983487475135	360.78991980802937	0.9823718127269766
ACPPAT141	0.45016852256630635	359.239153454285	0.9823718127269766
ACPPAT160	0.304237098931324	253.4691836823108	0.9823718127269766
ACPPAT161	0.4603988661333833	368.1099910725334	0.9823718127269766
ACPPAT180	1.2925672373029742	1024.1396567989357	0.9823718127269766
ACPPAT181	1.0233164499532301	810.9361853929622	0.9823718127269766
ACPS1	0.633503202757389	506.00948859828	0.9823718127269766
ACS	1.0200459864598361	819.2044791407907	0.9823718127269766
ACSERtex	0.5626760519904773	455.296926920321	0.9823718127269766
ACSERtpp	1.490716583673581	1171.528781979724	0.9823718127269766
ACt2rpp	1.0278138880668968	829.2483920356876	0.9823718127269766
ACt4pp	1.0280755014263159	812.118411754852	0.9823718127269766
ACtex	0.9718268756805544	779.9778177935874	0.9823718127269766
ADA	0.18123799418208963	144.8142093503125	0.9823718127269766
ADCL	0.5499859482834272	442.4424850313113	-2.7027307886295345e-14
ADCS	1.0213606079474111	816.3812154456322	-2.7027307886295345e-14
ADD	0.32455689009230426	258.11976325897206	0.9823718127303869
ADEt2rpp	0.6413563680662341	524.5812670771414	0.9823718127303869
ADEtex	1.008839474689599	802.8430811718376	0.9823718127303869
ADK1	0.3056202299643682	245.25951431226449	0.9823718127303869
ADK3	0.39846477768501165	328.25412334964085	0.9823718127303869
ADK4	1.6797219175949998	1372.7191563656124	0.9823718127303869
ADMDC	0.6329579789778227	503.0844436521003	0.9823718127303869
ADNCYC	0.5755349247208521	458.18138287992105	0.9823718127303869
ADNK1	0.2476432111109253	221.66593334489136	0.9823718127303869
ADNUC	1.8423364383111718	1443.861112070328	0.9823718127303869
ADNt2pp	1.0755593226186102	846.4410193579124	0.9823718127303869
ADNt2rpp	0.9181984627926877	723.500499349191	0.9823718127303869
ADNtex	0.6918366886843322	548.6016391107231	0.9823718127303869
ADOCBIK	0.6360261636406302	515.2520606446011	0.9823718127303869
ADOCBLS	1.014154629664905	803.1238377619786	0.9823718127303869
ADOCBLabcpp	0.7251473939778929	578.5366378977612	0.9823718127303869
ADOCBLtonex	0.29819008665506186	241.6035351541864	0.9823718127303869
ADPRDP	0.18742775002456327	155.5279858312504	0.9823718127303869
ADPT	0.39216252135927543	314.36542263718525	0.9823718127303869
ADSK	0.05650829626138645	42.227516684027115	-2.2912865379007693e-17
ADSL1r	1.2308632222286824	968.0434578910036	1.915096378889135e-15
ADSL2r	1.157791268720149	908.0907729501724	1.7159806890807504e-15
ADSS	1.1957820416602478	949.3199288722107	2.392014855111597e-15
AGDC	1.426780828543976	1126.2213820314053	0.9823718127303869
AGM3PA	1.836822324674645	1449.7146537345025	0.9823718127303869
AGM3PApp	0.5610254117191404	445.5497697644565	0.9823718127303869
AGM3PH	0.6280339969371442	500.2454513309554	0.9823718127303869
AGM3Pt2pp	0.7315424960843079	582.1449756639258	0.9823718127303869
AGM4PA	0.2895487953644432	232.90968543194376	0.9823718127303869
AGM4PApp	0.9507756342038202	752.0654264468003	0.9823718127303869
AGM4PCP	0.9298898506753136	735.3293314670042	0.9823718127303869
AGM4PCPpp	0.8640705434861868	684.4021537361302	0.9823718127303869
AGM4PH	0.5985455550132781	483.6904617252477	0.9823718127303869
AGM4Pt2pp	1.7130277413542285	1381.1001862001685	0.9823718127303869
AGMH	0.068097620874824	54.589013544084345	0.9823718127303869
AGMHE	0.35394450391338855	288.56022375524225	0.9823718127303869
AGMT	0.1291653893945551	113.86328122665061	0.9823718127303869
AGMt2pp	0.8897158568572456	706.0137100007406	0.9823718127303869
AGMtex	-0.07049974119702174	51.39757696237555	0.9823718127303869
AGPAT120	0.19578009822163808	154.07316930342424	0.9823718127303869
AGPAT140	1.2380890229087231	977.7243285304643	0.9823718127303869
AGPAT141	0.4770711027861174	377.90380245574363	0.9823718127303869
AGPAT160	1.192266098848418	945.8120231635286	0.0
AGPAT161	0.8703753096058814	687.9265412660527	0.0
AGPAT180	0.837821563263561	654.5344471257799	0.9823718127269768
AGPAT181	0.14835533441895063	122.32743330768466	0.9823718127269768
AGPR	0.36322921829593696	290.5207732240501	-6.275691465024019e-16
AGt3	0.41080577361517673	331.22365908513683	0.982371812726972
AHCYSNS	0.5893480953009781	471.57059879652047	-7.608575663820495e-16
AICART	0.43818898489586705	362.1498025817262	-4.9455741814833224e-14
AIRC2	0.8620945615454697	698.8813329495541	-6.434681132831048e-14
AIRC3	0.6060569044458923	480.8985614151542	-6.434681132831048e-14
AKGDH	0.14160475002509632	120.07480155153142	0.9777223396314587
AKGt2rpp	1.0371067782457835	820.7128156801969	0.9823718127279716
AKGtex	0.4480973477885455	350.8532347548824	0.9823718127279716
ALAALAD	0.06558826318331043	70.2544521354425	0.9823718127279716
ALAALAabcpp	0.6368628691170231	509.739282295465	0.9823718127279716
ALAALAr	1.010385094693373	799.10917361468	3.1213535986339554e-17
ALAALAtex	0.9660021651705573	772.9898882365814	0.9823718127269806
ALAGLUE	0.643181217388518	511.37797274685073	0.9823718127269806
ALAR	0.9353164424232167	754.0403207260244	-8.113360618196246e-31
ALATA_D2	0.14102805408434757	123.06925103247612	0.9823718127269787
ALATA_L	1.4281291970056447	1125.6195469966656	0.9823718127269778
ALATA_L2	0.43150272803984174	345.9253013017433	0.9823718127269778
ALATRS	1.0090075095381519	809.0552038546158	0.9823718127269778
ALAabcpp	0.5083134080136454	403.09629500535954	0.9823718127269778
ALAt2pp	1.5117132596338596	1222.8503963372548	0.9823718127269778
ALAt2rpp	1.1840361354304065	946.0547202519565	0.9823718127269778
ALAt4pp	0.9656569757456877	776.9212700846412	0.9823718127269778
ALAtex	0.35454992577020206	281.3744451016821	0.9823718127269778
ALCD19	1.583464123175079	1247.8961332823494	0.9823718127269778
ALCD2x	0.5096880793436412	405.1199242369194	0.9823718127269778
ALDD19xr	0.5160555223094881	406.7970864703731	0.9823718127269778
ALDD2x	0.4816315853785953	383.5037599482135	0.9823718127269778
ALDD2y	0.8695137733666896	694.4041177746061	0.9823718127269778
ALDD3y	1.5983235207977406	1290.3164861223777	0.9823718127269778
ALDD4	0.7387802758489579	585.733848378917	0.9823718127269778
ALLK	0.7021799303292494	567.2733757611027	0.9823718127269778
ALLPI	0.6673034349055844	538.828395405284	0.9823718127269778
ALLTAMH	0.5206768196821836	417.0916576996943	0.9823718127269778
ALLTN	0.6765499922023929	539.0978072574882	0.9823718127269778
ALLTNt2rpp	0.6799784163464198	540.2729363297929	0.9823718127269778
ALLTNtex	0.7004771592160792	569.1583293978285	0.9823718127269778
ALLULPE	0.8280302586958077	671.9107441252423	0.9823718127269778
ALLabcpp	1.1291460007964806	893.9995437148843	0.9823718127269778
ALLtex	0.2274751328480243	193.95304329252414	0.9823718127269778
ALPATE160pp	0.3423083549488789	284.9564472033497	0.9823718127269778
ALPATG160pp	1.0121234670420074	801.4361589140366	0.9823718127269778
ALR2	1.307121715943759	1019.8886150625584	0.9823718127269778
ALR4x	0.7528528999414741	610.8184671297248	0.9823718127269778
ALTRH	1.3172894058689901	1050.8534458042493	0.9823718127269778
AM3PA	0.3823026991906139	302.4579493212657	0.9823718127269778
AM4PA	0.9471921316782776	754.5146501725402	0.9823718127269778
AM4PCP	0.9666732684915359	765.9627153319796	0.9823718127269778
AMALT1	0.48804558095084677	394.7730490756575	0.9823718127269778
AMALT2	1.0865641546888285	856.7969824351412	0.9823718127269778
AMALT3	1.0981768734301252	865.4795967369299	0.9823718127269778
AMALT4	0.08230955061455798	68.08494528436508	0.9823718127269778
AMANAPEr	0.7929705941816246	631.2794645841963	0.9823718127269778
AMANK	1.311078187136605	1038.070383395144	0.9823718127269778
AMAOTr	1.3160828209632158	1038.584925466423	0.0
AMMQLT8	1.1138513213514367	882.2324728240037	0.9823718127269828
AMPMS2	-0.11698494319952035	65.14729677641353	-7.539433315091093e-18
AMPN	0.6024431737429748	477.41061917121567	0.982371812726983
AMPTASECG	0.9250974563788255	741.9865629911908	0.982371812726983
AMPTASEPG	0.5731708967102779	461.8596059573122	0.982371812726983
AMPtex	1.002764769508932	791.5525482678898	0.982371812726983
ANHGMtex	1.4501272879740932	1140.9964165976369	0.982371812726983
ANHMK	0.6778410053609366	543.5506388140188	0.982371812726983
ANPRT	1.4221381598657803	1141.2894565669742	-1.355606943470865e-18
ANS	0.2276272980100347	201.7850005999445	-1.355606943470865e-18
AOBUTDs	0.6459078673889113	518.9949385901006	0.9823718127269805
AOXSr2	0.4767531853167249	385.2163651399275	0.0
AP4AH	0.6681667506047235	529.2088650275005	0.9823718127269829
AP4AS	0.6705849160981497	532.0550585334887	0.9823718127269829
AP5AH	1.268421070067041	1006.9505861975559	0.9823718127269829
APCS	0.7288237671664481	576.2181138787255	0.9823718127269829
APG3PAT120	1.34129290150773	1064.2031702283637	0.9823718127269829
APG3PAT140	0.8159880889190463	645.6026275642212	0.9823718127269829
APG3PAT141	0.6225718756486345	493.74993834458303	0.9823718127269829
APG3PAT160	0.6929997993749759	542.4535747403734	0.9823718127269829
APG3PAT161	0.6582615746525998	522.8986865868478	0.9823718127269829
APG3PAT180	0.8925320002672883	708.9138536660917	0.9823718127269829
APG3PAT181	1.8352237619702478	1514.846054613187	0.9823718127269829
APH120	1.4606309847145553	1160.630398224516	0.9823718127269829
APH140	0.7817172416984784	623.2129267008855	0.9823718127269829
APH141	0.9078388998687156	722.8489975173966	0.9823718127269829
APH160	0.7456907643625091	591.2052839523109	0.9823718127269829
APH161	0.38258453450168384	314.0329065985547	0.9823718127269829
APH180	1.0069436501038072	797.7512893778822	0.9823718127269829
APH181	0.9504561445177517	763.247728543327	0.9823718127269829
APPLDHr	0.9134526489930576	732.2809441095749	0.9823718127269829
APRAUR	0.5785677161262271	463.20272945648577	-2.6418836472712505e-17
ARAI	0.31450870212143656	248.31437612497595	0.9823718127269796
ARBTNR1	0.9382003895919946	747.8693272495017	0.9823718127269796
ARBTNR2	0.6035029004940247	482.7058061668252	0.9823718127269796
ARBTNR3	0.5046328330711696	397.20183872366005	0.9823718127269796
ARBTNabcpp	0.3949448139836309	317.29246969203126	0.9823718127269796
ARBTNexs	0.8325031351692205	657.7858665996138	0.9823718127269796
ARBTNtex	0.7359270457410081	586.040202598967	0.9823718127269796
ARBTNtonex	0.28606333445125914	244.22727774502943	0.9823718127269796
ARBTNtpp	1.2212023841667876	966.2710360639046	0.9823718127269796
ARBTptspp	0.03896049268934419	38.15969736301232	0.9823718127269796
ARBTtex	1.306143141679365	1042.448746819064	0.9823718127269796
ARBabcpp	1.4801326693426162	1197.1901895028097	0.9823718127269796
ARBt2rpp	1.3481728813633709	1091.4610861981707	0.9823718127269796
ARBt3ipp	0.07101495660473323	55.16487894708974	0.9823718127269796
ARBtex	1.3631877720470134	1076.8476603488773	0.9823718127269796
ARGAGMt7pp	0.6701535361924499	529.161333881528	0.9823718127269796
ARGDC	0.887725472851602	712.9101156457973	0.9823718127269796
ARGDCpp	0.5746815224036561	466.7607619558713	0.9823718127269796
ARGORNt7pp	0.6475098974405052	516.7058209835659	0.9823718127269796
ARGSL	1.403970673803264	1109.923437526226	0.0
ARGSS	0.3730433163506615	297.419430916827	0.0
ARGTRS	1.184635348657239	941.3966968254189	0.9823718127269794
ARGabcpp	0.6783389174476717	539.4015545952548	0.9823718127269794
ARGt3pp	0.8227887956907669	650.4902732550177	0.9823718127269794
ARGtex	0.821080553261818	662.4324220498002	0.9823718127269794
ASAD	0.5802339024236822	458.27988028471765	-4.1483433420420115e-16
ASCBPL	0.9372291624798044	746.670886046596	0.982371812726979
ASCBptspp	0.9126677265032753	719.4286483303783	0.982371812726979
ASCBtex	0.8490868968183056	679.3770834580557	0.982371812726979
ASNN	0.8113328800111698	639.4808208866133	0.982371812726979
ASNNpp	0.6768797393328193	537.999863213087	0.982371812726979
ASNS1	0.32262673861191793	246.09478307906892	0.982371812726979
ASNS2	0.9012653581472572	716.6931212737101	0.9813906059383108
ASNTRS	0.9535065740955408	760.9344524957775	0.982371812726979
ASNabcpp	0.8791917342320481	705.8446487937312	0.982371812726979
ASNt2rpp	0.22454252767333555	205.63738934392003	0.982371812726979
ASNtex	0.6300052719369754	502.06215263731696	0.982371812726979
ASO3t8pp	0.3804632575695961	302.17652001006775	0.982371812726979
ASO3tex	0.5811969100613952	461.7687246082194	0.982371812726979
ASP1DC	0.9216238680007455	731.0771622679338	-6.199620131402794e-17
ASPCT	1.0402286645684058	824.4111930107789	-6.199620131402794e-17
ASPK	0.459465981939933	363.86761385452934	-1.841286766720553e-16
ASPO3	1.0844132469451426	858.1237155565568	0.9823718127269839
ASPO4	0.48689922127508806	382.15061172387715	0.9823718127269839
ASPO5	0.7672477837059871	606.6849094069705	0.9823718127269839
ASPO6	-0.12809417577571455	93.39214461438907	0.9823648514277576
ASPT	0.628048165865872	498.75040769489607	0.9823718127269839
ASPTA	0.8625861053796547	684.4437190189594	-8.643588927036813e-16
ASPTRS	0.8754132171909655	694.5818161737064	0.9823718127269838
ASPabcpp	0.722815779635236	584.7360860747164	0.9823718127269838
ASPt2_2pp	0.6466167368901258	514.900125761882	0.9823718127269838
ASPt2_3pp	0.7907814074427651	625.9405249969452	0.9823718127269838
ASPt2pp	0.9149807547758799	735.3096391032017	0.9823718127269838
